X,Y,Z,hexcode
-0.53976244,0.38615483,0.0031785746,#3c7896
-0.4859375,0.41426265,-0.08882956,#3c78a5
-0.4310696,0.44064587,-0.18376052,#3c78b4
-0.3753531,0.46420154,-0.28097153,#3c78c3
-0.32056382,0.48392966,-0.37870216,#3c78d2
-0.2692548,0.49972734,-0.47452882,#3c78e1
-0.21923178,0.51308864,-0.57016253,#3c78f0
-0.16861512,0.5249886,-0.6673667,#3c78ff
-0.97699195,-0.02233897,0.5749022,#3c8700
-0.93289137,-0.023597986,0.51845735,#3c870f
-0.885442,-0.03308745,0.45788604,#3c871e
-0.83772755,-0.025818678,0.39346826,#3c872d
-0.78754836,0.0012613676,0.32424235,#3c873c
-0.7373185,0.03347303,0.25338408,#3c874b
-0.68712515,0.06916459,0.1819034,#3c875a
-0.63832784,0.112688266,0.11141224,#3c8769
-0.59074306,0.16378349,0.04160507,#3c8778
-0.54219407,0.2144988,-0.031242808,#3c8787
-0.49051443,0.25074148,-0.1151868,#3c8796
-0.4366635,0.2789118,-0.20639414,#3c87a5
-0.3816575,0.30559218,-0.30117074,#3c87b4
-0.32548207,0.3307673,-0.39895186,#3c87c3
-0.26806223,0.35350862,-0.49924296,#3c87d2
-0.20988035,0.37287217,-0.601405,#3c87e1
-0.15337859,0.38845608,-0.70327103,#3c87f0
-0.10041559,0.40072376,-0.8031643,#3c87ff
-0.91380394,-0.14947964,0.4568405,#3c9600
-0.8723266,-0.14998217,0.39838055,#3c960f
-0.8249812,-0.1615949,0.3357796,#3c961e
-0.7779821,-0.16212896,0.26978937,#3c962d
-0.72895485,-0.13987999,0.19842839,#3c963c
-0.6794668,-0.10946628,0.12644528,#3c964b
-0.62946135,-0.0768728,0.053280786,#3c965a
-0.58017725,-0.03927498,-0.019963006,#3c9669
-0.5327124,0.0071237674,-0.09195933,#3c9678
-0.4855603,0.058937393,-0.16395354,#3c9687
-0.4366512,0.108101025,-0.23991796,#3c9696
-0.38400817,0.14171192,-0.32745028,#3c96a5
-0.32898158,0.16809328,-0.4214475,#3c96b4
-0.27263197,0.19307128,-0.5187674,#3c96c3
-0.2150541,0.21668419,-0.6191698,#3c96d2
-0.15620966,0.238306,-0.7222716,#3c96e1
-0.09625959,0.25705045,-0.82783407,#3c96f0
-0.036056235,0.27244082,-0.93516415,#3c96ff
-0.8479731,-0.27674085,0.33620062,#3ca500
-0.8070926,-0.27757862,0.27631554,#3ca50f
-0.7585931,-0.29097033,0.21143219,#3ca51e
-0.711192,-0.29752374,0.14461312,#3ca52d
-0.6638501,-0.28214502,0.07098478,#3ca53c
-0.6157701,-0.25364527,-0.002280946,#3ca54b
-0.56681335,-0.22274555,-0.076681815,#3ca55a
-0.5176896,-0.18915944,-0.15203679,#3ca569
-0.46994638,-0.14876032,-0.22690281,#3ca578
-0.42338526,-0.100382276,-0.30061546,#3ca587
-0.3761681,-0.048806492,-0.3749719,#3ca596
-0.32659534,-0.0017345947,-0.45409995,#3ca5a5
-0.27275974,0.029082144,-0.54503375,#3ca5b4
-0.21642274,0.053502616,-0.6416631,#3ca5c3
-0.15869875,0.07666275,-0.74142396,#3ca5d2
-0.09984044,0.098669,-0.8444981,#3ca5e1
-0.03985975,0.119125076,-0.9505941,#3ca5f0
0.021194834,0.13726322,-1.0595192,#3ca5ff
-0.7793281,-0.40468475,0.21328568,#3cb400
-0.738066,-0.40637627,0.15225703,#3cb40f
-0.6876207,-0.42138216,0.08482929,#3cb41e
-0.63870406,-0.4322677,0.017018856,#3cb42d
-0.5921133,-0.42465764,-0.05769996,#3cb43c
-0.5454555,-0.39940915,-0.13289054,#3cb44b
-0.49790817,-0.369669,-0.20839217,#3cb45a
-0.44985798,-0.33823183,-0.28522906,#3cb469
-0.4023491,-0.3026963,-0.36262912,#3cb478
-0.35601032,-0.2596967,-0.43903202,#3cb487
-0.3097806,-0.21049985,-0.5145982,#3cb496
-0.26217666,-0.15983036,-0.59128755,#3cb4a5
-0.21167836,-0.11528645,-0.67350703,#3cb4b4
-0.15654093,-0.087295786,-0.76768315,#3cb4c3
-0.09899384,-0.06478102,-0.86701095,#3cb4d2
-0.0401218,-0.043288928,-0.969436,#3cb4e1
0.01976096,-0.022735614,-1.0754253,#3cb4f0
0.08065413,-0.0034278014,-1.184772,#3cb4ff
-0.707667,-0.5335945,0.088264585,#3cc300
-0.66568357,-0.5362969,0.026143078,#3cc30f
-0.6130037,-0.55276734,-0.04405393,#3cc31e
-0.56212735,-0.56676394,-0.11333596,#3cc32d
-0.51509565,-0.5663067,-0.1875801,#3cc33c
-0.46937877,-0.54633164,-0.2654091,#3cc34b
-0.42274234,-0.51802534,-0.34211543,#3cc35a
-0.37572265,-0.48792905,-0.42009982,#3cc369
-0.32902846,-0.45526856,-0.49925774,#3cc378
-0.28303865,-0.41766745,-0.57845026,#3cc387
-0.23759796,-0.37289807,-0.6562785,#3cc396
-0.1913491,-0.32378945,-0.73369366,#3cc3a5
-0.14324196,-0.27441823,-0.8126382,#3cc3b4
-0.09181618,-0.23258343,-0.89803374,#3cc3c3
-0.035547923,-0.20715792,-0.9955643,#3cc3d2
0.022946104,-0.18631178,-1.097906,#3cc3e1
0.082703665,-0.16627938,-1.2033112,#3cc3f0
0.14344308,-0.14705472,-1.31243,#3cc3ff
-0.63291997,-0.66353136,-0.038829103,#3cd200
-0.59005904,-0.66727316,-0.102092884,#3cd20f
-0.53511393,-0.68506855,-0.1751773,#3cd21e
-0.4822675,-0.70145094,-0.24625707,#3cd22d
-0.4341192,-0.70699257,-0.31953627,#3cd23c
-0.38870916,-0.69334185,-0.3995288,#3cd24b
-0.34261596,-0.66753477,-0.47801512,#3cd25a
-0.29602787,-0.63867307,-0.55702525,#3cd269
-0.24981236,-0.6078271,-0.6374037,#3cd278
-0.20417452,-0.5739549,-0.7186289,#3cd287
-0.15906496,-0.5347419,-0.7992531,#3cd296
-0.11409319,-0.48902702,-0.87842816,#3cd2a5
-0.06779155,-0.44049475,-0.9577594,#3cd2b4
-0.019399231,-0.3924582,-1.0391347,#3cd2c3
0.032724828,-0.35324264,-1.1280544,#3cd2d2
0.08983793,-0.33001828,-1.2291719,#3cd2e1
0.1490564,-0.31062526,-1.3348088,#3cd2f0
0.2095454,-0.29193163,-1.4434359,#3cd2ff
-0.55505496,-0.79447335,-0.1679967,#3ce100
-0.51121515,-0.79923713,-0.23253359,#3ce10f
-0.45410922,-0.8182536,-0.30851018,#3ce11e
-0.39939716,-0.8365903,-0.3815547,#3ce12d
-0.34981802,-0.8468226,-0.45445386,#3ce13c
-0.3040413,-0.83937114,-0.5348481,#3ce14b
-0.25846153,-0.8177569,-0.6160741,#3ce15a
-0.2119948,-0.7903297,-0.696193,#3ce169
-0.16578741,-0.7609765,-0.7775456,#3ce178
-0.12016698,-0.7294141,-0.8600679,#3ce187
-0.07481594,-0.6948692,-0.94302714,#3ce196
-0.03012664,-0.65434927,-1.024836,#3ce1a5
0.014578924,-0.6082361,-1.1055616,#3ce1b4
0.060745157,-0.56037116,-1.1871207,#3ce1c3
0.10907352,-0.51351607,-1.2712584,#3ce1d2
0.16163267,-0.4767953,-1.3640482,#3ce1e1
0.21937644,-0.45547926,-1.468901,#3ce1f0
0.27918345,-0.4374085,-1.5779871,#3ce1ff
-0.474078,-0.9263655,-0.29926544,#3cf000
-0.42913893,-0.9321183,-0.36528873,#3cf00f
-0.37008157,-0.95225954,-0.44401923,#3cf01e
-0.31362894,-0.9722697,-0.5191567,#3cf02d
-0.26248467,-0.9860081,-0.5924702,#3cf03c
-0.21588443,-0.98447,-0.67181426,#3cf04b
-0.1705755,-0.96799064,-0.7559723,#3cf05a
-0.12421181,-0.9427198,-0.83764255,#3cf069
-0.07780872,-0.9148105,-0.9198925,#3cf078
-0.031991154,-0.88492614,-1.0033501,#3cf087
0.013699778,-0.8532888,-1.0878363,#3cf096
0.059085116,-0.818135,-1.1723384,#3cf0a5
0.10346913,-0.77639836,-1.255461,#3cf0b4
0.1479852,-0.73018724,-1.3381652,#3cf0c3
0.19390869,-0.6829749,-1.4222926,#3cf0d2
0.24197996,-0.63721305,-1.5094564,#3cf0e1
0.2948294,-0.6029265,-1.6063418,#3cf0f0
0.35302582,-0.58329445,-1.7149683,#3cf0ff
-0.390025,-1.0591294,-0.43266916,#3cff00
-0.34383625,-1.0658311,-0.50046134,#3cff0f
-0.28310883,-1.0870159,-0.5817061,#3cff1e
-0.2250035,-1.1084983,-0.6590465,#3cff2d
-0.1723258,-1.1249404,-0.73326576,#3cff3c
-0.124582805,-1.1289228,-0.81133366,#3cff4b
-0.079062685,-1.1172603,-0.89712536,#3cff5a
-0.032884013,-1.0956271,-0.98131466,#3cff69
0.0137648545,-1.0692711,-1.0645096,#3cff78
0.059863143,-1.0408697,-1.1487869,#3cff87
0.10576333,-1.0110086,-1.2343148,#3cff96
0.15180197,-0.9795142,-1.3207991,#3cffa5
0.19705778,-0.9433078,-1.4068626,#3cffb4
0.24117322,-0.9005236,-1.4916503,#3cffc3
0.28560987,-0.85446143,-1.5767161,#3cffd2
0.3313662,-0.8079338,-1.6636344,#3cffe1
0.3792253,-0.7632964,-1.7540019,#3cfff0
0.43233794,-0.7314264,-1.8551083,#3cffff
-1.2233487,1.0182773,1.3839668,#4b0000
-1.1319035,1.027809,1.3800431,#4b000f
-1.0601944,1.0323262,1.3598086,#4b001e
-1.0115784,1.0402224,1.3268707,#4b002d
-0.9704329,1.048967,1.2867751,#4b003c
-0.9301932,1.057906,1.236856,#4b004b
-0.8831515,1.0704955,1.1767834,#4b005a
-0.83281714,1.0868798,1.1096947,#4b0069
-0.783866,1.106024,1.0392303,#4b0078
-0.73842347,1.1283921,0.96474946,#4b0087
-0.69619316,1.1533153,0.88617986,#4b0096
-0.65460336,1.1786976,0.8045781,#4b00a5
-0.6124864,1.2035036,0.72047985,#4b00b4
-0.5695533,1.2273962,0.63402545,#4b00c3
-0.5257151,1.2502096,0.54525054,#4b00d2
-0.48092487,1.2718285,0.45414084,#4b00e1
-0.43518195,1.2921818,0.36066288,#4b00f0
-0.38850722,1.3112209,0.26473764,#4b00ff
-1.1524057,0.88789314,1.3240107,#4b0f00
-1.0740488,0.90834993,1.3083988,#4b0f0f
-1.0217998,0.93757784,1.2814869,#4b0f1e
-0.980313,0.95555323,1.245207,#4b0f2d
-0.94131374,0.9652794,1.1971617,#4b0f3c
-0.8974109,0.97511315,1.1414429,#4b0f4b
-0.84763086,0.98735005,1.0774342,#4b0f5a
-0.7973922,1.0024046,1.0085601,#4b0f69
-0.75091904,1.020951,0.93647116,#4b0f78
-0.70860577,1.0426536,0.8607443,#4b0f87
-0.66765606,1.0654044,0.78208965,#4b0f96
-0.6263449,1.0880603,0.7008606,#4b0fa5
-0.58417106,1.1103915,0.6169548,#4b0fb4
-0.54096967,1.1322635,0.5302916,#4b0fc3
-0.4967035,1.1534226,0.44096595,#4b0fd2
-0.45140907,1.1736338,0.34913304,#4b0fe1
-0.40513918,1.1927449,0.25485912,#4b0ff0
-0.3579469,1.2106609,0.15811934,#4b0fff
-1.1262294,0.77725744,1.2601674,#4b1e00
-1.065206,0.8012445,1.2355376,#4b1e0f
-1.0121678,0.83235574,1.204737,#4b1e1e
-0.9640683,0.86444765,1.1651704,#4b1e2d
-0.9174762,0.88288593,1.1125402,#4b1e3c
-0.86958265,0.8953305,1.0531998,#4b1e4b
-0.8186709,0.90818214,0.9868048,#4b1e5a
-0.7698207,0.923867,0.9160648,#4b1e69
-0.7261179,0.94372106,0.84176385,#4b1e78
-0.6850153,0.9655221,0.76456153,#4b1e87
-0.6440449,0.98726106,0.6851461,#4b1e96
-0.60246396,1.0083003,0.60369337,#4b1ea5
-0.560085,1.0284681,0.520201,#4b1eb4
-0.51681155,1.0477095,0.43460625,#4b1ec3
-0.47258893,1.0660363,0.3467367,#4b1ed2
-0.4273551,1.0835478,0.2563016,#4b1ee1
-0.38107517,1.1003432,0.16295616,#4b1ef0
-0.33376104,1.116397,0.06651821,#4b1eff
-1.116224,0.67722857,1.1879017,#4b2d00
-1.0616171,0.6975065,1.1609999,#4b2d0f
-1.0095522,0.721122,1.1222781,#4b2d1e
-0.95673096,0.7534555,1.0782856,#4b2d2d
-0.90065825,0.78789556,1.0279055,#4b2d3c
-0.8445422,0.8095567,0.965279,#4b2d4b
-0.7913055,0.82661253,0.8953133,#4b2d5a
-0.74459904,0.8450466,0.82218117,#4b2d69
-0.7024392,0.86603147,0.7462247,#4b2d78
-0.66142213,0.88769525,0.6680788,#4b2d87
-0.6200754,0.9089095,0.58797497,#4b2d96
-0.57800025,0.92932224,0.5059419,#4b2da5
-0.5350776,0.9487975,0.42195898,#4b2db4
-0.49126595,0.9672615,0.33600134,#4b2dc3
-0.44656852,0.9846794,0.24800678,#4b2dd2
-0.40101382,1.00103,0.15788597,#4b2de1
-0.3546369,1.0163207,0.065512575,#4b2df0
-0.30744734,1.0305724,-0.029271968,#4b2dff
-1.105298,0.5789469,1.1138649,#4b3c00
-1.0551578,0.59134275,1.0809109,#4b3c0f
-1.0013338,0.6089388,1.0344635,#4b3c1e
-0.9449324,0.6359494,0.98573077,#4b3c2d
-0.887714,0.67237514,0.93672854,#4b3c3c
-0.8293307,0.709037,0.87946594,#4b3c4b
-0.77206224,0.73584414,0.8059103,#4b3c5a
-0.7213007,0.7606687,0.7273933,#4b3c69
-0.6773608,0.78403723,0.6490083,#4b3c78
-0.6357793,0.80607533,0.5698393,#4b3c87
-0.59403235,0.8270623,0.4889945,#4b3c96
-0.5515235,0.84706205,0.4062994,#4b3ca5
-0.5081326,0.8660789,0.32169697,#4b3cb4
-0.46384916,0.88409865,0.2351317,#4b3cc3
-0.41869175,0.9011078,0.14652395,#4b3cd2
-0.37269458,0.91709906,0.05577281,#4b3ce1
-0.32591957,0.9320633,-0.037212417,#4b3cf0
-0.27837384,0.94597214,-0.1325163,#4b3cff
-1.0790033,0.46412778,1.0296462,#4b4b00
-1.0318245,0.46911243,0.9886514,#4b4b0f
-0.97449124,0.482491,0.937758,#4b4b1e
-0.91728723,0.5050532,0.88637,#4b4b2d
-0.86154306,0.5372812,0.8348763,#4b4b3c
-0.8059168,0.5800146,0.77887213,#4b4b4b
-0.75147456,0.62258494,0.71190864,#4b4b5a
-0.6989173,0.65395594,0.6328225,#4b4b69
-0.64836437,0.68300235,0.54965425,#4b4b78
-0.60154164,0.70955,0.46630353,#4b4b87
-0.5584516,0.7324749,0.38381794,#4b4b96
-0.51583815,0.75322723,0.300365,#4b4ba5
-0.47249788,0.77266705,0.2151336,#4b4bb4
-0.42827383,0.7910477,0.12792453,#4b4bc3
-0.3831834,0.80843633,0.03861987,#4b4bd2
-0.3372698,0.8248422,-0.052891124,#4b4be1
-0.2905552,0.8402466,-0.14669223,#4b4bf0
-0.24305224,0.854604,-0.2428511,#4b4bff
-1.038063,0.3339677,0.9321183,#4b5a00
-0.9892613,0.3339487,0.8851388,#4b5a0f
-0.9305543,0.34094116,0.83172023,#4b5a1e
-0.8733086,0.3596864,0.77860403,#4b5a2d
-0.8198829,0.3885794,0.72349685,#4b5a3c
-0.767637,0.42927137,0.66299903,#4b5a4b
-0.7158123,0.47848135,0.59902084,#4b5a5a
-0.6639857,0.5224554,0.52759606,#4b5a69
-0.6125625,0.55497974,0.44529232,#4b5a78
-0.5617064,0.5855673,0.35880488,#4b5a87
-0.5114834,0.613952,0.27049503,#4b5a96
-0.46440756,0.6381787,0.18285857,#4b5aa5
-0.42005497,0.65888166,0.09590823,#4b5ab4
-0.3757169,0.677793,0.0076197707,#4b5ac3
-0.3306523,0.69555795,-0.08269424,#4b5ad2
-0.2847977,0.71232074,-0.17520426,#4b5ae1
-0.23814519,0.7280788,-0.27000466,#4b5af0
-0.19068544,0.7427793,-0.36714196,#4b5aff
-0.98951894,0.20217256,0.8260241,#4b6900
-0.9389765,0.19967216,0.7756332,#4b690f
-0.881283,0.19872138,0.7202167,#4b691e
-0.825072,0.21455887,0.6653501,#4b692d
-0.77461463,0.24272822,0.6066234,#4b693c
-0.7243374,0.27999735,0.5414193,#4b694b
-0.6738777,0.3258538,0.4750784,#4b695a
-0.6233923,0.37682796,0.40806887,#4b6969
-0.57248074,0.42068294,0.33313876,#4b6978
-0.5212714,0.45339,0.24778661,#4b6987
-0.46969518,0.48392686,0.15827051,#4b6996
-0.41745725,0.51251704,0.066138685,#4b69a5
-0.36582923,0.5377164,-0.027249854,#4b69b4
-0.31772768,0.5586459,-0.11942132,#4b69c3
-0.27171585,0.57671005,-0.21138902,#4b69d2
-0.2254874,0.5932913,-0.3050659,#4b69e1
-0.17851394,0.60874134,-0.40094173,#4b69f0
-0.13071752,0.62308687,-0.49909467,#4b69ff
-0.9362698,0.07216356,0.71414787,#4b7800
-0.8853141,0.06849519,0.6619617,#4b780f
-0.8294822,0.060600754,0.6045264,#4b781e
-0.77607757,0.07331163,0.5473731,#4b782d
-0.72748107,0.10103817,0.48561987,#4b783c
-0.67775726,0.13547897,0.4172289,#4b784b
-0.62761515,0.17569001,0.34774074,#4b785a
-0.577913,0.22365469,0.2792894,#4b7869
-0.5283827,0.27558282,0.2097148,#4b7878
-0.47794706,0.3185689,0.13135427,#4b7887
-0.42615825,0.3502936,0.04309939,#4b7896
-0.37354168,0.37981904,-0.049293824,#4b78a5
-0.32000065,0.4077194,-0.14467937,#4b78b4
-0.2658076,0.4329848,-0.24251123,#4b78c3
-0.212906,0.45449358,-0.34106115,#4b78d2
-0.16375686,0.47212282,-0.43804938,#4b78e1
-0.11600253,0.48744202,-0.5353228,#4b78f0
-0.06775328,0.5013616,-0.63448083,#4b78ff
-0.8799014,-0.056678213,0.59904885,#4b8700
-0.82946527,-0.060879882,0.5453758,#4b870f
-0.7758423,-0.0724607,0.4857285,#4b871e
-0.72591275,-0.06515495,0.42602843,#4b872d
-0.6773646,-0.0393189,0.36175627,#4b873c
-0.62761563,-0.006950873,0.2913769,#4b874b
-0.57739735,0.028629558,0.21937317,#4b875a
-0.5276313,0.07071119,0.14809704,#4b8769
-0.47880372,0.12049616,0.077745155,#4b8778
-0.43012094,0.17290935,0.0055632996,#4b8787
-0.37946683,0.21402387,-0.07632872,#4b8796
-0.32675278,0.2441986,-0.16755058,#4b87a5
-0.27308223,0.2724155,-0.262883,#4b87b4
-0.21848582,0.29929897,-0.3614919,#4b87c3
-0.16293402,0.32407388,-0.46298128,#4b87d2
-0.10695015,0.34569097,-0.5667299,#4b87e1
-0.052941166,0.36347097,-0.67037725,#4b87f0
-0.002428496,0.37779695,-0.77220315,#4b87ff
-0.81984365,-0.18588509,0.48163775,#4b9600
-0.77161646,-0.18950503,0.42613932,#4b960f
-0.72032034,-0.20197807,0.36394247,#4b961e
-0.6726748,-0.20207511,0.30240086,#4b962d
-0.6234808,-0.17991926,0.23552865,#4b963c
-0.5735868,-0.14934224,0.16374351,#4b964b
-0.5233565,-0.116570055,0.0900972,#4b965a
-0.47312373,-0.080145836,0.016071627,#4b9669
-0.42412725,-0.03573013,-0.056730792,#4b9678
-0.3763297,0.015701117,-0.129095,#4b9687
-0.32797948,0.06768406,-0.20411934,#4b9696
-0.27669865,0.106346056,-0.28975958,#4b96a5
-0.22304694,0.13486908,-0.38410988,#4b96b4
-0.16837078,0.16170566,-0.48248142,#4b96c3
-0.11277496,0.18738289,-0.58433926,#4b96d2
-0.056144968,0.21130103,-0.689255,#4b96e1
0.0015062799,0.23246406,-0.79688156,#4b96f0
0.05941559,0.2500811,-0.90624857,#4b96ff
-0.7555022,-0.31569904,0.3619061,#4ba500
-0.7112158,-0.31761467,0.30417505,#4ba50f
-0.6615378,-0.33045006,0.2395364,#4ba51e
-0.6147465,-0.3372756,0.17708215,#4ba52d
-0.5653583,-0.32108465,0.10715394,#4ba53c
-0.51543427,-0.2924824,0.034141406,#4ba54b
-0.46534333,-0.261471,-0.0406485,#4ba55a
-0.41482493,-0.2287664,-0.11663196,#4ba569
-0.36509842,-0.1905983,-0.19233553,#4ba578
-0.31732878,-0.14350873,-0.2667031,#4ba587
-0.2701861,-0.09124704,-0.3413709,#4ba596
-0.22170143,-0.040488005,-0.41954908,#4ba5a5
-0.16966061,-0.004466439,-0.50913155,#4ba5b4
-0.115091965,0.022408431,-0.60672975,#4ba5c3
-0.059408266,0.04779264,-0.7081599,#4ba5d2
-0.002739195,0.07205731,-0.81318665,#4ba5e1
0.055060383,0.09474384,-0.9213132,#4ba5f0
0.11409638,0.11500543,-1.0321888,#4ba5ff
-0.68765885,-0.44548672,0.23950179,#4bb400
-0.64656746,-0.4460878,0.1797666,#4bb40f
-0.59759504,-0.4596437,0.11299325,#4bb41e
-0.55093503,-0.47105256,0.04966207,#4bb42d
-0.50215876,-0.46253666,-0.023022473,#4bb43c
-0.45270452,-0.43665352,-0.09750421,#4bb44b
-0.4030351,-0.40699273,-0.17325641,#4bb45a
-0.35263363,-0.3764088,-0.2505455,#4bb469
-0.30230564,-0.3430524,-0.32864648,#4bb478
-0.25383678,-0.30205053,-0.40587053,#4bb487
-0.20710751,-0.25289872,-0.4821085,#4bb496
-0.16011125,-0.20073181,-0.55939204,#4bb4a5
-0.1112599,-0.15166599,-0.6409695,#4bb4b4
-0.05834251,-0.11833121,-0.7345608,#4bb4c3
-0.0028132014,-0.09315725,-0.83542097,#4bb4d2
0.053991757,-0.0693767,-0.93980277,#4bb4e1
0.111896604,-0.046757184,-1.0477405,#4bb4f0
0.1710334,-0.025656676,-1.1587967,#4bb4ff
-0.6173281,-0.5750637,0.114386074,#4bc300
-0.57734793,-0.57557315,0.053195152,#4bc30f
-0.5280246,-0.59017444,-0.015506481,#4bc31e
-0.48064366,-0.6045029,-0.0805191,#4bc32d
-0.43255234,-0.60357815,-0.15446511,#4bc33c
-0.3843766,-0.58202,-0.2311471,#4bc34b
-0.33571982,-0.5536044,-0.30789703,#4bc35a
-0.2859984,-0.5243086,-0.3862142,#4bc369
-0.23571208,-0.49373335,-0.46594563,#4bc378
-0.18645321,-0.4584448,-0.54598916,#4bc387
-0.13940272,-0.4144669,-0.6248014,#4bc396
-0.09312947,-0.3643979,-0.7032655,#4bc3a5
-0.04596415,-0.31291333,-0.7833542,#4bc3b4
0.0034447992,-0.26586846,-0.86844945,#4bc3c3
0.05739254,-0.2352858,-0.96595037,#4bc3d2
0.11403928,-0.21195729,-1.0699219,#4bc3e1
0.17212181,-0.18997788,-1.177032,#4bc3f0
0.23140152,-0.16918617,-1.2876258,#4bc3ff
-0.54441833,-0.7049738,-0.013145278,#4bd200
-0.5043453,-0.70610553,-0.075472936,#4bd20f
-0.45398098,-0.72189325,-0.1460167,#4bd21e
-0.4048347,-0.7383287,-0.21349174,#4bd22d
-0.3564829,-0.7437727,-0.28731355,#4bd23c
-0.3095442,-0.72842836,-0.3666049,#4bd24b
-0.26227462,-0.7016449,-0.44463164,#4bd25a
-0.2138968,-0.67322177,-0.523923,#4bd269
-0.16448608,-0.6441266,-0.60485613,#4bd278
-0.11519038,-0.6124893,-0.68695617,#4bd287
-0.06749218,-0.5744895,-0.7688004,#4bd296
-0.021375392,-0.52842665,-0.84940815,#4bd2a5
0.024887495,-0.4783431,-0.93032336,#4bd2b4
0.072421245,-0.4279166,-1.013229,#4bd2c3
0.122633904,-0.38324392,-1.1018023,#4bd2d2
0.17783496,-0.35551682,-1.2029561,#4bd2e1
0.235743,-0.33417544,-1.3098265,#4bd2f0
0.29512608,-0.31406984,-1.419582,#4bd2ff
-0.46864286,-0.83559966,-0.14289142,#4be100
-0.42805564,-0.8375954,-0.20625247,#4be10f
-0.3763868,-0.854558,-0.27863306,#4be11e
-0.32494745,-0.8727232,-0.34904918,#4be12d
-0.2755305,-0.8831485,-0.42259267,#4be13c
-0.2288137,-0.87480056,-0.50345576,#4be14b
-0.18255925,-0.8510821,-0.58351517,#4be15a
-0.13544977,-0.82352,-0.66382223,#4be169
-0.08740674,-0.79532266,-0.7458036,#4be178
-0.03902303,-0.76560575,-0.82933027,#4be187
0.008675324,-0.7320727,-0.913658,#4be196
0.05502593,-0.6916003,-0.99721265,#4be1a5
0.10070251,-0.644479,-1.0797797,#4be1b4
0.14722346,-0.5950006,-1.1631684,#4be1c3
0.19534098,-0.5459681,-1.2487402,#4be1d2
0.24659738,-0.50401574,-1.3406556,#4be1e1
0.30317074,-0.4791314,-1.4452397,#4be1f0
0.36226958,-0.4597057,-1.5550311,#4be1ff
-0.38988227,-0.9670392,-0.27479285,#4bf000
-0.34865543,-0.96996236,-0.3391593,#4bf00f
-0.29558253,-0.98804444,-0.4134645,#4bf01e
-0.2417214,-1.0077304,-0.48702386,#4bf02d
-0.19089517,-1.021799,-0.56089985,#4bf03c
-0.14355186,-1.0200733,-0.64152247,#4bf04b
-0.09780702,-1.0012848,-0.72448987,#4bf05a
-0.051354654,-0.9750302,-0.8060227,#4bf069
-0.00423878,-0.94767374,-0.8890147,#4bf078
0.04313005,-0.91915387,-0.9736837,#4bf087
0.0900574,-0.8881144,-1.0596908,#4bf096
0.13632315,-0.85273737,-1.1460477,#4bf0a5
0.18171105,-0.810407,-1.2311964,#4bf0b4
0.22727662,-0.7630955,-1.3157437,#4bf0c3
0.2742397,-0.71466786,-1.4014516,#4bf0d2
0.32304367,-0.66725963,-1.4895324,#4bf0e1
0.37538624,-0.6281652,-1.5848317,#4bf0f0
0.43318552,-0.60584295,-1.6929199,#4bf0ff
-0.3081129,-1.0992846,-0.4088518,#4bff00
-0.26620108,-1.1031452,-0.47422644,#4bff0f
-0.21163753,-1.1222702,-0.55061615,#4bff1e
-0.15544009,-1.1433537,-0.62733406,#4bff2d
-0.10315749,-1.160082,-0.70210284,#4bff3c
-0.054793715,-1.1643174,-0.7815451,#4bff4b
-0.009001662,-1.1511816,-0.86716,#4bff5a
0.037092157,-1.1273069,-0.9505775,#4bff69
0.08383832,-1.1009156,-1.0346063,#4bff78
0.1307526,-1.0734799,-1.1203203,#4bff87
0.17713733,-1.044017,-1.207541,#4bff96
0.2230136,-1.0118712,-1.2958593,#4bffa5
0.26836926,-0.9750068,-1.3839147,#4bffb4
0.31313992,-0.9315144,-1.4705049,#4bffc3
0.35876223,-0.8846412,-1.5569738,#4bffd2
0.40610462,-0.8374486,-1.6449515,#4bffe1
0.45541835,-0.79160756,-1.7356434,#4bfff0
0.5086997,-0.7552617,-1.8346447,#4bffff
-1.0960085,0.9783233,1.3702338,#5a0000
-1.0024006,0.98772794,1.3660439,#5a000f
-0.9237669,0.9924462,1.34913,#5a001e
-0.86865646,0.99843943,1.3176085,#5a002d
-0.82504773,1.0076544,1.2813532,#5a003c
-0.78561866,1.016167,1.2375857,#5a004b
-0.7459245,1.0249571,1.1855774,#5a005a
-0.6990778,1.0370562,1.1241404,#5a0069
-0.64835286,1.0526627,1.0553286,#5a0078
-0.5982475,1.070547,0.98344785,#5a0087
-0.55002874,1.0905961,0.9082917,#5a0096
-0.5055215,1.1136647,0.828859,#5a00a5
-0.46347594,1.1385239,0.7455502,#5a00b4
-0.42163384,1.1633205,0.6593006,#5a00c3
-0.37921256,1.1873341,0.57044727,#5a00d2
-0.33604392,1.2103151,0.47906804,#5a00e1
-0.29203725,1.2321106,0.38516927,#5a00f0
-0.24714014,1.2526122,0.2887617,#5a00ff
-1.0215588,0.84514093,1.3090684,#5a0f00
-0.93522227,0.8625252,1.2961147,#5a0f0f
-0.8776278,0.89021915,1.2699765,#5a0f1e
-0.8347759,0.91280377,1.2375213,#5a0f2d
-0.7955253,0.92396426,1.1956207,#5a0f3c
-0.7570721,0.9323291,1.1448119,#5a0f4b
-0.7132515,0.9417091,1.0873581,#5a0f5a
-0.663482,0.9533513,1.0217738,#5a0f69
-0.6122087,0.96734226,0.951052,#5a0f78
-0.5630958,0.98384404,0.87776935,#5a0f87
