X,Y,Z,hexcode
0.59939647,-0.8778063,-0.33152115,#8700b4
0.63400453,-0.8800757,-0.48581195,#8700c3
0.6658674,-0.8848414,-0.6305318,#8700d2
0.6913366,-0.8903137,-0.7646387,#8700e1
0.71620095,-0.8978709,-0.89278346,#8700f0
0.7444567,-0.9083616,-1.0183008,#8700ff
0.7719784,-1.2109554,1.2860066,#870f00
0.7535386,-1.167873,1.2041937,#870f0f
0.7162946,-1.1179533,1.1088263,#870f1e
0.6561601,-1.0611898,0.99555135,#870f2d
0.5920542,-1.0032792,0.8682564,#870f3c
0.5357714,-0.9537188,0.7471932,#870f4b
0.49864215,-0.90601325,0.6066549,#870f5a
0.50467056,-0.8716903,0.4511823,#870f69
0.5235651,-0.85210735,0.2974521,#870f78
0.5270103,-0.83560747,0.13644066,#870f87
0.52668124,-0.8211525,-0.027771648,#870f96
0.53607005,-0.8124961,-0.19063297,#870fa5
0.56720066,-0.81147486,-0.3534739,#870fb4
0.6040499,-0.8153704,-0.51144695,#870fc3
0.64261085,-0.82314104,-0.6628739,#870fd2
0.67606086,-0.83211344,-0.8036459,#870fe1
0.7032722,-0.8414385,-0.93366957,#870ff0
0.7318194,-0.8534476,-1.0595392,#870fff
0.659115,-1.1226456,1.2718393,#871e00
0.64337593,-1.0827227,1.194628,#871e0f
0.61147714,-1.0390117,1.1075367,#871e1e
0.5636052,-0.992212,1.0118213,#871e2d
0.5040425,-0.94687694,0.90928084,#871e3c
0.4473072,-0.9015043,0.79308814,#871e4b
0.44252697,-0.85341656,0.63437307,#871e5a
0.454782,-0.81232,0.467928,#871e69
0.48119357,-0.78544503,0.30523112,#871e78
0.49622428,-0.76337796,0.1348312,#871e87
0.49779972,-0.74856895,-0.033229973,#871e96
0.5035858,-0.73959565,-0.19868872,#871ea5
0.53136295,-0.73859966,-0.36412734,#871eb4
0.56723726,-0.7429455,-0.52466947,#871ec3
0.60412884,-0.7515,-0.6781349,#871ed2
0.63869494,-0.7632129,-0.8229408,#871ee1
0.6682789,-0.77649856,-0.9577214,#871ef0
0.69549096,-0.79103804,-1.0852863,#871eff
0.54293555,-1.0323306,1.2596399,#872d00
0.5263774,-0.99193364,1.1823686,#872d0f
0.49866667,-0.9521796,1.1006466,#872d1e
0.47002256,-0.9183969,1.0242268,#872d2d
0.4206303,-0.87963355,0.9356173,#872d3c
0.38465258,-0.8300133,0.8040178,#872d4b
0.38044605,-0.7761923,0.6336311,#872d5a
0.38202673,-0.72913516,0.46031603,#872d69
0.40692592,-0.6993765,0.29674613,#872d78
0.43700808,-0.67758214,0.13228622,#872d87
0.4519161,-0.66523105,-0.02877895,#872d96
0.46241266,-0.6583755,-0.18908599,#872da5
0.48486757,-0.6582571,-0.35239562,#872db4
0.51810354,-0.6646564,-0.5136112,#872dc3
0.5523145,-0.67504436,-0.66815937,#872dd2
0.58631825,-0.68845713,-0.8154862,#872de1
0.61950374,-0.70417064,-0.9560833,#872df0
0.6548175,-0.722532,-1.0926375,#872dff
0.42540225,-0.93951035,1.2473105,#873c00
0.40863988,-0.8995177,1.1714568,#873c0f
0.38636538,-0.8659686,1.1009312,#873c1e
0.35790694,-0.831597,1.0264313,#873c2d
0.33153838,-0.7928597,0.9321892,#873c3c
0.31563017,-0.74264836,0.7995069,#873c4b
0.31330818,-0.6857995,0.6262604,#873c5a
0.31404907,-0.63125014,0.44431922,#873c69
0.32940662,-0.5957342,0.2721838,#873c78
0.35555667,-0.57470137,0.11359875,#873c87
0.37157285,-0.56243485,-0.044099223,#873c96
0.38446006,-0.56053066,-0.1971203,#873ca5
0.410444,-0.5657456,-0.3495493,#873cb4
0.45287067,-0.57777345,-0.5036335,#873cc3
0.49201283,-0.592483,-0.6556825,#873cd2
0.52783734,-0.6085543,-0.8039446,#873ce1
0.5622128,-0.62588817,-0.9476807,#873cf0
0.60107267,-0.6464083,-1.0900271,#873cff
0.31627744,-0.8455326,1.2598141,#874b00
0.2997408,-0.8083948,1.1939102,#874b0f
0.26818776,-0.7683032,1.1212342,#874b1e
0.24976917,-0.72663176,1.0349971,#874b2d
0.2420634,-0.6860038,0.93510574,#874b3c
0.24119303,-0.6406034,0.8105673,#874b4b
0.24666362,-0.58542323,0.644547,#874b5a
0.24754871,-0.5249865,0.45445785,#874b69
0.25835097,-0.48341632,0.27172834,#874b78
0.27765465,-0.4640191,0.11149201,#874b87
0.2899965,-0.45053995,-0.04216724,#874b96
0.29857904,-0.448105,-0.19459435,#874ba5
0.31891462,-0.4537298,-0.34747985,#874bb4
0.36478046,-0.46764708,-0.50246364,#874bc3
0.41720015,-0.4866497,-0.65352225,#874bd2
0.46706608,-0.5081425,-0.79909617,#874be1
0.50819165,-0.53013706,-0.9405454,#874bf0
0.5479532,-0.55432457,-1.0817056,#874bff
0.19860108,-0.74302876,1.2869508,#875a00
0.17587933,-0.70212495,1.2222991,#875a0f
0.15662396,-0.658065,1.1423391,#875a1e
0.15461826,-0.612752,1.0467079,#875a2d
0.14951494,-0.570473,0.9461593,#875a3c
0.15248084,-0.52741027,0.8240062,#875a4b
0.164272,-0.47496352,0.6689997,#875a5a
0.17241408,-0.4128081,0.48094764,#875a69
0.18686278,-0.36531317,0.28981736,#875a78
0.20418414,-0.34256914,0.118577786,#875a87
0.21884157,-0.32925802,-0.038814608,#875a96
0.2255777,-0.32362884,-0.1907492,#875aa5
0.23496644,-0.3298349,-0.3407804,#875ab4
0.27257398,-0.34433776,-0.49516627,#875ac3
0.32606593,-0.36483443,-0.64911014,#875ad2
0.38244605,-0.38941312,-0.7981042,#875ae1
0.43707412,-0.41549698,-0.94142616,#875af0
0.49083748,-0.44325992,-1.082776,#875aff
0.056719616,-0.6119637,1.2872959,#876900
0.049697764,-0.5744267,1.2252198,#87690f
0.052758407,-0.53153485,1.1414679,#87691e
0.04857149,-0.48902234,1.0508586,#87692d
0.046980213,-0.44625324,0.9513711,#87693c
0.057086863,-0.4008429,0.8272987,#87694b
0.07109924,-0.34753045,0.67575604,#87695a
0.086469255,-0.28696102,0.5003374,#876969
0.11007949,-0.23760302,0.30893168,#876978
0.13265894,-0.20986424,0.12802798,#876987
0.14930771,-0.19798493,-0.036268026,#876996
0.15818354,-0.19045238,-0.19288164,#8769a5
0.1648491,-0.19483893,-0.34279606,#8769b4
0.1902133,-0.21050937,-0.49493587,#8769c3
0.23626332,-0.23344773,-0.6481341,#8769d2
0.29129827,-0.26032943,-0.7984966,#8769e1
0.35031104,-0.28966358,-0.94624925,#8769f0
0.40973896,-0.3207756,-1.0913665,#8769ff
-0.11575846,-0.4731104,1.2692461,#877800
-0.08821456,-0.4320712,1.2036445,#87780f
-0.07024513,-0.38923925,1.1246094,#87781e
-0.067510225,-0.3458781,1.0347198,#87782d
-0.060298894,-0.298323,0.9301987,#87783c
-0.040195435,-0.2435189,0.7968883,#87784b
-0.025269283,-0.18765597,0.6441718,#87785a
-0.0065695113,-0.13248377,0.48143834,#877869
0.02294272,-0.084759645,0.3012154,#877878
0.054937735,-0.05493052,0.117838204,#877887
0.07998375,-0.04564091,-0.04842526,#877896
0.09121742,-0.043597944,-0.20526846,#8778a5
0.10029215,-0.046459097,-0.3564653,#8778b4
0.117436126,-0.06305901,-0.503964,#8778c3
0.15921886,-0.088932514,-0.6560972,#8778d2
0.20846881,-0.119841024,-0.8063262,#8778e1
0.26299837,-0.15352732,-0.95452,#8778f0
0.32367337,-0.18821569,-1.1015301,#8778ff
-0.28208128,-0.32945493,1.2288405,#878700
-0.25083587,-0.2853658,1.1674765,#87870f
-0.22397965,-0.23920459,1.0947219,#87871e
-0.20662393,-0.19210903,1.0083616,#87872d
-0.17820778,-0.13635923,0.8996577,#87873c
-0.14207114,-0.06826004,0.7562531,#87874b
-0.121259615,-0.0072985534,0.5997807,#87875a
-0.101538114,0.04648769,0.4401282,#878769
-0.06749739,0.090328135,0.27173418,#878778
-0.03016767,0.124672994,0.087228894,#878787
0.002790566,0.13555445,-0.08700848,#878796
0.024024833,0.13049813,-0.24518734,#8787a5
0.03744954,0.12395154,-0.39838028,#8787b4
0.052241318,0.10697466,-0.545625,#8787c3
0.08938911,0.07717784,-0.69248444,#8787d2
0.13767546,0.04088879,-0.84004164,#8787e1
0.1913003,0.0006261546,-0.9870269,#8787f0
0.24686101,-0.04129423,-1.130692,#8787ff
-0.44052282,-0.17714813,1.1716199,#879600
-0.4173795,-0.13264629,1.1194068,#87960f
-0.39134532,-0.08451908,1.0505663,#87961e
-0.36952943,-0.03245949,0.96559006,#87962d
-0.32563457,0.038408574,0.85126257,#87963c
-0.27068228,0.11928281,0.7052098,#87964b
-0.22887085,0.18834399,0.5487476,#87965a
-0.19970474,0.24516776,0.38878775,#879669
-0.16065429,0.28553322,0.22735846,#879678
-0.11677226,0.32009375,0.05281257,#879687
-0.07843025,0.33553892,-0.12836654,#879696
-0.049081072,0.32964817,-0.29397303,#8796a5
-0.02914519,0.31314978,-0.44745833,#8796b4
-0.008643908,0.2951148,-0.59667766,#8796c3
0.025272641,0.2620964,-0.7438011,#8796d2
0.072551236,0.22119893,-0.88992196,#8796e1
0.12734726,0.17496952,-1.0385479,#8796f0
0.1847057,0.12607186,-1.1843314,#8796ff
-0.5948578,-0.023945563,1.092671,#87a500
-0.5854992,0.02039266,1.053138,#87a50f
-0.5641993,0.071402386,0.9929362,#87a51e
-0.5380716,0.13236828,0.90673053,#87a52d
-0.4881464,0.22063845,0.7841989,#87a53c
-0.42689884,0.3131342,0.63705605,#87a54b
-0.36776683,0.3951355,0.48274988,#87a55a
-0.32179338,0.4585588,0.3262798,#87a569
-0.26728687,0.50070775,0.16900101,#87a578
-0.21098296,0.53231215,0.0054247454,#87a587
-0.16168621,0.55383885,-0.17122337,#87a596
-0.124073036,0.5503858,-0.34589663,#87a5a5
-0.1005447,0.52828497,-0.5039158,#87a5b4
-0.07443054,0.5021286,-0.65378755,#87a5c3
-0.036695454,0.46652356,-0.79987085,#87a5d2
0.012465426,0.41914973,-0.9463424,#87a5e1
0.06748716,0.3670704,-1.0940373,#87a5f0
0.12628138,0.31115398,-1.2407243,#87a5ff
-0.73421574,0.1370301,0.9947957,#87b400
-0.7384291,0.17814067,0.9600814,#87b40f
-0.73890847,0.22243902,0.9142882,#87b41e
-0.71513027,0.29383364,0.8263103,#87b42d
-0.6647004,0.39433107,0.6998868,#87b43c
-0.6014679,0.49718663,0.55225194,#87b44b
-0.5332902,0.5943687,0.39807424,#87b45a
-0.47554073,0.6721661,0.24347231,#87b469
-0.4075638,0.7241881,0.09135634,#87b478
-0.33351547,0.75910723,-0.06205505,#87b487
-0.26360005,0.78460515,-0.22515573,#87b496
-0.2073169,0.787463,-0.3978708,#87b4a5
-0.17300782,0.7673112,-0.5643702,#87b4b4
-0.14502497,0.732817,-0.7174207,#87b4c3
-0.10457007,0.69404626,-0.86448,#87b4d2
-0.04701196,0.63899004,-1.0089312,#87b4e1
0.012490714,0.5781639,-1.1561832,#87b4f0
0.07203981,0.51520735,-1.3008732,#87b4ff
-0.86873907,0.3070757,0.89153236,#87c300
-0.87485653,0.3496509,0.853886,#87c30f
-0.8829503,0.3955105,0.80914193,#87c31e
-0.8733959,0.4729294,0.7245311,#87c32d
-0.8373181,0.5717455,0.6016594,#87c33c
-0.78056854,0.6769521,0.45546386,#87c34b
-0.71236134,0.7821488,0.30084574,#87c35a
-0.6473379,0.87219733,0.14470428,#87c369
-0.57580477,0.9323567,-0.0066501377,#87c378
-0.4944024,0.97559,-0.15618537,#87c387
-0.40982467,1.0080941,-0.3069771,#87c396
-0.3297207,1.0198349,-0.46219018,#87c3a5
-0.26973867,1.0093414,-0.62851244,#87c3b4
-0.22728488,0.97765297,-0.78492874,#87c3c3
-0.18211502,0.9368176,-0.9348427,#87c3d2
-0.11565202,0.88211,-1.0815462,#87c3e1
-0.044941712,0.8119481,-1.2260184,#87c3f0
0.021846639,0.73897207,-1.3681684,#87c3ff
-1.0001391,0.4892413,0.79651785,#87d200
-1.0073187,0.53317213,0.7511592,#87d20f
-1.0135822,0.58948475,0.6933472,#87d21e
-1.0052383,0.677409,0.6021914,#87d22d
-0.9831487,0.77294904,0.4856505,#87d23c
-0.9420952,0.8719961,0.34444296,#87d24b
-0.88621366,0.9751916,0.19405349,#87d25a
-0.8183277,1.0751674,0.037365723,#87d269
-0.7454196,1.1419246,-0.11446217,#87d278
-0.66287696,1.1899958,-0.2638147,#87d287
-0.575379,1.2271993,-0.41232383,#87d296
-0.4860871,1.2453682,-0.5568853,#87d2a5
-0.40580988,1.2412106,-0.70675975,#87d2b4
-0.34579122,1.2132888,-0.86153173,#87d2c3
-0.28899896,1.1701506,-1.0092769,#87d2d2
-0.21196392,1.1191466,-1.1593741,#87d2e1
-0.12588172,1.0506276,-1.3055093,#87d2f0
-0.04351915,0.97262776,-1.4445378,#87d2ff
-1.1292262,0.6840228,0.70063746,#87e100
-1.1366307,0.7331139,0.65031326,#87e10f
-1.1373007,0.80690855,0.57932615,#87e11e
-1.1257553,0.90384495,0.48074642,#87e12d
-1.1115522,0.999024,0.36309204,#87e13c
-1.0799887,1.094906,0.22324054,#87e14b
-1.0337719,1.1927055,0.07274619,#87e15a
-0.97693723,1.2898144,-0.080973685,#87e169
-0.908966,1.3590074,-0.23073216,#87e178
-0.8279007,1.4106861,-0.37949127,#87e187
-0.7396086,1.4516828,-0.52785534,#87e196
-0.64706427,1.4772978,-0.6720302,#87e1a5
-0.55791384,1.4734603,-0.8079701,#87e1b4
-0.48522127,1.4533901,-0.9547519,#87e1c3
-0.4179309,1.4104866,-1.0978175,#87e1d2
-0.334564,1.3548254,-1.2427406,#87e1e1
-0.23331936,1.286304,-1.3891866,#87e1f0
-0.1375215,1.2045401,-1.5276623,#87e1ff
-1.256498,0.8914725,0.5970527,#87f000
-1.263119,0.9523947,0.53826314,#87f00f
-1.2566975,1.0438006,0.45691046,#87f01e
-1.241609,1.1494569,0.35523912,#87f02d
-1.227748,1.2493169,0.23436241,#87f03c
-1.206379,1.3449049,0.10086133,#87f04b
-1.1668401,1.4414229,-0.047965303,#87f05a
-1.1130915,1.5361295,-0.20484029,#87f069
-1.0478175,1.6038834,-0.35681006,#87f078
-0.97953326,1.6469656,-0.5034831,#87f087
-0.89791465,1.6853366,-0.6505242,#87f096
-0.8049321,1.7156141,-0.79614043,#87f0a5
-0.7107976,1.7160311,-0.92861456,#87f0b4
-0.6290378,1.6953809,-1.0617237,#87f0c3
-0.556486,1.6563607,-1.2017648,#87f0d2
-0.47213247,1.5997037,-1.3422613,#87f0e1
-0.3602441,1.5301428,-1.4848458,#87f0f0
-0.24974468,1.445315,-1.6180083,#87f0ff
-1.3816699,1.1147012,0.4834037,#87ff00
-1.3862718,1.1921351,0.41388625,#87ff0f
-1.37291,1.298996,0.32443678,#87ff1e
-1.3546631,1.4131161,0.22002666,#87ff2d
-1.3383871,1.5187647,0.095238574,#87ff3c
-1.319355,1.6180173,-0.038318105,#87ff4b
-1.2911177,1.7144148,-0.17786643,#87ff5a
-1.2419586,1.8098824,-0.33180448,#87ff69
-1.1730185,1.8830667,-0.4843783,#87ff78
-1.1053408,1.9242524,-0.63211054,#87ff87
-1.0329713,1.95319,-0.7785582,#87ff96
-0.95199466,1.9726915,-0.9232868,#87ffa5
-0.85972434,1.9750711,-1.0601376,#87ffb4
-0.77052265,1.9478717,-1.1842796,#87ffc3
-0.69328004,1.9101325,-1.3155775,#87ffd2
-0.6097157,1.8513741,-1.4530416,#87ffe1
-0.49791598,1.778394,-1.5929238,#87fff0
-0.3771982,1.6934488,-1.7243086,#87ffff
0.78082776,-1.2454065,1.2483913,#960000
0.76756537,-1.1984555,1.1529019,#96000f
0.7333695,-1.1431177,1.0414498,#96001e
0.6744254,-1.0827872,0.91310644,#96002d
0.6086569,-1.0240974,0.7790683,#96003c
0.5352672,-0.96782064,0.6420785,#96004b
0.4608399,-0.9180787,0.50905937,#96005a
0.41694954,-0.88158756,0.37302628,#960069
0.40178862,-0.85829955,0.23429301,#960078
0.41689935,-0.8514671,0.09156898,#960087
0.42788616,-0.84902996,-0.052662853,#960096
0.44083682,-0.8451271,-0.20409672,#9600a5
0.459386,-0.8432062,-0.35797495,#9600b4
0.4958427,-0.84672856,-0.5131004,#9600c3
0.537245,-0.8546708,-0.66346496,#9600d2
0.57933,-0.86587393,-0.80628705,#9600e1
0.6154353,-0.8777672,-0.9380134,#9600f0
0.6472114,-0.8903513,-1.0613403,#9600ff
0.6827276,-1.1691774,1.2294066,#960f00
0.6643844,-1.1266799,1.1460261,#960f0f
0.6286287,-1.0781616,1.049546,#960f1e
0.5717586,-1.0242972,0.9377352,#960f2d
0.5056998,-0.9674579,0.8074798,#960f3c
0.44638363,-0.91719437,0.68024516,#960f4b
0.39254442,-0.8729418,0.5539803,#960f5a
0.36827478,-0.83204436,0.40402907,#960f69
0.38085178,-0.80689317,0.24965595,#960f78
0.40328893,-0.7953115,0.09834705,#960f87
0.40999526,-0.7861394,-0.06001212,#960f96
0.41475436,-0.77870506,-0.22129549,#960fa5
0.4269237,-0.77633256,-0.37990355,#960fb4
0.46188498,-0.78110033,-0.53791535,#960fc3
0.50503856,-0.7907571,-0.69117945,#960fd2
0.55141246,-0.80441654,-0.8383336,#960fe1
0.59701335,-0.8204564,-0.97724825,#960ff0
0.6346307,-0.8359324,-1.1043957,#960fff
0.56783783,-1.0814683,1.2114686,#961e00
0.5526637,-1.0424418,1.1333287,#961e0f
0.5205166,-0.99983335,1.0449994,#961e1e
0.47451708,-0.9536373,0.94641906,#961e2d
0.4128098,-0.90788424,0.83952117,#961e3c
0.35150146,-0.8655502,0.72676605,#961e4b
0.30803573,-0.822624,0.5953135,#961e5a
0.31756115,-0.7788258,0.42576995,#961e69
0.33670664,-0.74802923,0.26413202,#961e78
0.3661283,-0.72821426,0.10116056,#961e87
0.37912312,-0.7133993,-0.06803609,#961e96
0.38453102,-0.7060068,-0.2336582,#961ea5
0.3946392,-0.7041811,-0.39534643,#961eb4
0.42567965,-0.7095321,-0.5557655,#961ec3
0.46871397,-0.7201567,-0.71168715,#961ed2
0.513934,-0.7344552,-0.8606759,#961ee1
0.5597527,-0.75209695,-1.0021199,#961ef0
0.6013097,-0.7714041,-1.1339612,#961eff
0.4499221,-0.9922023,1.1969151,#962d00
0.434286,-0.95278394,1.1188029,#962d0f
0.40522218,-0.91292906,1.0338242,#962d1e
0.3744225,-0.87630945,0.9495112,#962d2d
0.32727146,-0.84099096,0.86319023,#962d3c
0.27020252,-0.7996616,0.75394464,#962d4b
0.24976352,-0.7529267,0.60402066,#962d5a
0.25152802,-0.70523727,0.42774034,#962d69
0.26100776,-0.6691064,0.25878942,#962d78
0.29593393,-0.64750457,0.09662745,#962d87
0.32809883,-0.6318985,-0.06906563,#962d96
0.34508047,-0.62540376,-0.23100385,#962da5
0.35749024,-0.6238466,-0.39174306,#962db4
0.3819905,-0.62885964,-0.55232894,#962dc3
0.4231731,-0.6410488,-0.71008724,#962dd2
0.46578845,-0.657387,-0.8600933,#962de1
0.50892127,-0.67711836,-1.0024508,#962df0
0.5505462,-0.6989101,-1.1369863,#962dff
0.33022755,-0.9004584,1.1805068,#963c00
0.31332892,-0.86028665,1.101827,#963c0f
0.28829235,-0.8244986,1.0239623,#963c1e
0.2648659,-0.7945033,0.9511124,#963c2d
0.22798121,-0.76222074,0.8697147,#963c3c
0.19600242,-0.71909887,0.7540534,#963c4b
0.1836183,-0.66634476,0.5928024,#963c5a
0.18435733,-0.6157284,0.4140883,#963c69
0.18832043,-0.57135445,0.23495768,#963c78
0.21421455,-0.5469653,0.069635056,#963c87
0.24892521,-0.53086114,-0.090945795,#963c96
0.271399,-0.5254772,-0.24864058,#963ca5
0.2904845,-0.529717,-0.39939892,#963cb4
0.3171082,-0.53995365,-0.54808044,#963cc3
0.3605173,-0.556638,-0.6996663,#963cd2
0.40425894,-0.57627004,-0.84945947,#963ce1
0.44809946,-0.5980338,-0.99425375,#963cf0
0.49115643,-0.62147516,-1.1321775,#963cff
0.21451385,-0.8064443,1.1752198,#964b00
0.19970018,-0.7691165,1.102695,#964b0f
0.17480665,-0.7348264,1.0311781,#964b1e
0.14181143,-0.69804925,0.9530218,#964b2d
0.12607077,-0.6600191,0.8591716,#964b3c
0.11227845,-0.6204027,0.7480443,#964b4b
0.11347378,-0.5690864,0.5942548,#964b5a
0.115130365,-0.5155472,0.4122998,#964b69
0.120265774,-0.46317905,0.22074585,#964b78
0.13887912,-0.43579558,0.0467129,#964b87
0.16520578,-0.42307377,-0.10870487,#964b96
0.18358359,-0.41689298,-0.26195633,#964ba5
0.20054638,-0.42228958,-0.41282377,#964bb4
0.22498511,-0.43451706,-0.5608618,#964bc3
0.27410674,-0.45423532,-0.7093866,#964bd2
0.3317309,-0.47891608,-0.8544626,#964be1
0.38573506,-0.5060728,-0.9949634,#964bf0
0.4324543,-0.5340103,-1.1304728,#964bff
0.104561724,-0.70965356,1.1962088,#965a00
0.0840895,-0.67039496,1.1295161,#965a0f
0.051316973,-0.6293016,1.0546421,#965a1e
0.03553442,-0.586222,0.9646845,#965a2d
0.033350185,-0.5439318,0.86402994,#965a3c
0.025393045,-0.50471795,0.753934,#965a4b
0.03608812,-0.45879138,0.6113474,#965a5a
0.04362517,-0.40481246,0.43499398,#965a69
0.04896969,-0.34863412,0.23841517,#965a78
0.06567131,-0.31503874,0.053360704,#965a87
0.08862631,-0.303054,-0.108859785,#965a96
0.10751669,-0.29625627,-0.26190522,#965aa5
0.11972038,-0.29950964,-0.4109278,#965ab4
0.13696022,-0.31289986,-0.5582758,#965ac3
0.17984016,-0.3332296,-0.70786506,#965ad2
0.23992069,-0.35993195,-0.85594976,#965ae1
0.30333626,-0.3905487,-0.9982576,#965af0
0.36539304,-0.42286417,-1.1338325,#965aff
-0.022085596,-0.59598917,1.2149162,#966900
-0.044053603,-0.55609405,1.1507632,#96690f
-0.05916885,-0.51218665,1.0693038,#96691e
-0.061850164,-0.466521,0.97308445,#96692d
-0.067327164,-0.4239495,0.8734589,#96693c
-0.0687301,-0.38272032,0.7611215,#96694b
-0.05838227,-0.33921272,0.62267,#96695a
-0.04376939,-0.28329498,0.4536624,#966969
-0.030254481,-0.22587891,0.25984517,#966978
-0.007523673,-0.18679215,0.066965334,#966987
0.014500192,-0.17127174,-0.10658621,#966996
0.035562728,-0.16658324,-0.26482224,#9669a5
0.0496336,-0.16680378,-0.41677642,#9669b4
0.061624043,-0.18008243,-0.5625391,#9669c3
0.09050595,-0.20227444,-0.7093278,#9669d2
0.14605081,-0.2308783,-0.85757667,#9669e1
0.21065155,-0.26371306,-1.0026389,#9669f0
0.27733007,-0.2997305,-1.1421398,#9669ff
-0.17281118,-0.45568272,1.2028692,#967800
-0.1740303,-0.41783872,1.1399542,#96780f
-0.16781428,-0.37441835,1.0562036,#96781e
-0.17143656,-0.3314331,0.96458805,#96782d
-0.17749782,-0.2897597,0.86760426,#96783c
-0.1673206,-0.24417177,0.7525703,#96784b
-0.15514144,-0.19774832,0.6124932,#96785a
-0.1378714,-0.14351974,0.4515676,#967869
-0.11847865,-0.08714992,0.27089053,#967878
-0.087287575,-0.04625769,0.07814599,#967887
-0.058041442,-0.02677984,-0.1030927,#967896
-0.03457463,-0.023946969,-0.2678566,#9678a5
-0.019146489,-0.025487592,-0.42431664,#9678b4
-0.0052503664,-0.035775173,-0.5734719,#9678c3
0.014964441,-0.058891922,-0.7182765,#9678d2
0.062479693,-0.09063382,-0.86618423,#9678e1
0.12015028,-0.12706287,-1.0105146,#9678f0
0.18595503,-0.16625375,-1.1511726,#9678ff
-0.34927538,-0.31460088,1.1747445,#968700
-0.31959406,-0.27010092,1.1093816,#96870f
-0.2975298,-0.2247703,1.0315319,#96871e
-0.2909235,-0.18028338,0.9417109,#96872d
-0.28994408,-0.13508432,0.84191966,#96873c
-0.26971754,-0.080741115,0.7188057,#96874b
-0.25175112,-0.024341188,0.56902176,#96875a
-0.23453319,0.029159335,0.4104478,#968769
-0.21141551,0.08083903,0.24229474,#968778
-0.17544192,0.12153007,0.058411237,#968787
-0.13756077,0.14335829,-0.1258295,#968796
-0.10491882,0.1436724,-0.29186708,#9687a5
-0.0859288,0.13415582,-0.44714135,#9687b4
-0.0692955,0.123258255,-0.59713787,#9687c3
-0.05243234,0.09923847,-0.7394043,#9687d2
-0.011815894,0.064533144,-0.88298744,#9687e1
0.04338852,0.023644624,-1.0272446,#9687f0
0.10376005,-0.02087463,-1.167702,#9687ff
-0.5153518,-0.16731185,1.1248887,#969600
-0.48429313,-0.11953797,1.0633972,#96960f
-0.45594907,-0.07008819,0.9918842,#96961e
-0.43739197,-0.020625442,0.906704,#96962d
-0.41609654,0.032053396,0.8064741,#96963c
-0.37953267,0.099063076,0.6754984,#96964b
-0.34873262,0.16716011,0.5183043,#96965a
-0.3293576,0.22323592,0.3576152,#969669
-0.3052722,0.27205843,0.19448777,#969678
-0.26480633,0.30989897,0.022272121,#969687
-0.22214115,0.33679134,-0.16435738,#969696
-0.18267815,0.33846113,-0.3384687,#9696a5
-0.15234801,0.3227709,-0.49517843,#9696b4
-0.13170445,0.3039602,-0.64598393,#9696c3
-0.111633815,0.2803335,-0.7910128,#9696d2
-0.07754402,0.24177079,-0.9311143,#9696e1
-0.024449488,0.1956003,-1.0709102,#9696f0
0.03576843,0.14443757,-1.2095997,#9696ff
-0.67329353,-0.010466393,1.0593629,#96a500
-0.6499377,0.037672978,1.0061084,#96a50f
-0.62271464,0.08915577,0.93826216,#96a51e
-0.6030052,0.14203769,0.8556294,#96a52d
-0.56889015,0.20754004,0.7526291,#96a53c
-0.51667535,0.2918637,0.6164355,#96a54b
-0.46362615,0.3722698,0.45941225,#96a55a
-0.42979112,0.43480727,0.29819483,#96a569
-0.39960063,0.48573795,0.13496415,#96a578
-0.35540384,0.518768,-0.028549632,#96a587
-0.30701104,0.5473947,-0.20621724,#96a596
-0.2624379,0.5529396,-0.38728803,#96a5a5
-0.22447824,0.5368501,-0.551833,#96a5b4
-0.19737105,0.5071334,-0.702291,#96a5c3
-0.16946067,0.47872025,-0.84817255,#96a5d2
-0.13735732,0.4382022,-0.98931944,#96a5e1
-0.08562496,0.38637638,-1.1282606,#96a5f0
-0.025868278,0.32942894,-1.2657468,#96a5ff
-0.82712954,0.14762017,0.9738812,#96b400
-0.8149633,0.19674389,0.9323446,#96b40f
-0.7915572,0.2517117,0.87227577,#96b41e
-0.77096385,0.30950403,0.7914159,#96b42d
-0.7301277,0.3917814,0.6802937,#96b43c
-0.6733471,0.49066323,0.53911394,#96b44b
-0.6096866,0.58428675,0.3837478,#96b45a
-0.5571499,0.65900034,0.22568437,#96b469
-0.51057297,0.7157132,0.06536144,#96b478
-0.45375466,0.74983686,-0.09401642,#96b487
-0.3959259,0.7756978,-0.26049808,#96b496
-0.3425868,0.788282,-0.4384437,#96b4a5
-0.29735467,0.773251,-0.61138594,#96b4b4
-0.26571822,0.73846984,-0.7665045,#96b4c3
-0.23383002,0.69800025,-0.912304,#96b4d2
-0.19518341,0.6552055,-1.0525542,#96b4e1
-0.14222401,0.5967269,-1.1909425,#96b4f0
-0.08185663,0.5325883,-1.3279389,#96b4ff
-0.96678984,0.3115329,0.8681767,#96c300
-0.96986675,0.35558397,0.8323689,#96c30f
-0.9656522,0.40405437,0.7863368,#96c31e
-0.94667923,0.4686846,0.70785856,#96c32d
-0.90158296,0.56998867,0.58937293,#96c33c
-0.84240973,0.681194,0.446293,#96c34b
-0.774263,0.7887844,0.29109555,#96c35a
-0.70856583,0.8825372,0.13356017,#96c369
-0.6508081,0.9523665,-0.023225032,#96c378
-0.57912815,0.9942633,-0.17665072,#96c387
-0.5047491,1.0207782,-0.33242756,#96c396
-0.43427095,1.0388762,-0.49918568,#96c3a5
